Grupo de documentos,Nome do documento,Ano,Conceito,Segmento,Cobertura %,Página,classification
RIHGB,rihgb1920t0088 ,1920, colonia,"orçamento e arremalada a obra de edifício da   Camara e Cadeia, segundo a nova planta levantada cm 1720.   /«: crer a provisão de 28 de Outubro de 1733 que. anles desse   anno já se achava concluído aquclle edifício, pois por essa   provisão se linha mandado applicar ã fortificação da Praça   da Colonia do Sacramento os 5.000 cruzados, que se haviam   destinado para n conslrucção da Cadeia: porém o que é certo é   que a obra continuava, determinando a provisão de 10 do   Abril de 1747 que a Camara concorresse para aquclle fim   com 4003000. 
O finado dr. Mello Moraes, fallando da ",0.0532486,445,Sem violência
RIHGB,rihgb1920t0088 ,1920, colonia,"do   povêrno do ronde de ttesende Vem aqui a pólo lembrar a   existência do ahtlgo cemolerlo, em toda a testada do velho   Convento dos Carmelitas, n permanência do pelourinho, o cal-çamento da praç3 ordenado por Vasconcellos, e as modifica-ções ororadas na antiga Casa dos Contos, trmuformada em   side do Governo colonial, e mais farde residência de monar-chs?. e lambem a abertura da rua Repto de Raptenibro (1857!   através do claustro o dependencies da antiga casa Garmeli-tana. 
Limitaremos por hoje o nosso estudo A zona comprehen-dida entre a hoje Arcbi-Cathedral e o lado impar da rua do   Ouvidor, antignnientn do Aleixn Manuel,",0.0583243,455,Sem violência
RIHGB,rihgb1920t0088 ,1920, colonia,"r aeha^um Inlrusn. aas itiwi»EtniVAs m a-iun’H'3 c phaias ilx.vI rts» qm* «*l Ir runshlerru perL'necdled ú   Fazenda Heal” . 
«Kftill Iradiçüo Imnesla diz proverlo Uilvugadu da 111.1-   ni»l<i  iii,'a«i da p«>>M* , que >uqiipr» pnuioii os netos d«» Governo   colonial. passou. como nã>» podia deixar dr pussur. com o   pnlrlm*»nm Jurídico •• Ircislutivu da soeiodiplç qii.- se eniaií-cipavu. ailingidu a maioridade polilira. para <» novu regime   r.vfisUliirioiial.? «Dr. A. Vidimus Gniinurã‘‘> .' 
Kscudndt.^ iir-ses princípios, os Benedictirutf foram ulé   nn-ms dias consideradas legítimos duimji da- mnriuhn* com-prehendidn- ini* M-mann< a ‘dies ",0.0593394,488,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"se offereceu do Real ""Serviço, com a mais inteira  adliesio, e obediência aos Reaes Preceitos, como fosse no soc-corro que mandãrão á Cidade da Bahia, em tempo que estava   debaixo das armas e no poder dos Hollandezes, cujo soocorro   na passagem pela Capitania do Espirito Santo ajudou e sal-vou aquelia Colonia do ser tomada por seis mios Hollnnde-zas que pretendião conquistg-la; mandãrão soccorros de gento   e mantimentos a Pernambuco, cooperárão com sons dona-tivos, gente e munições paia a restauração do Reino de An-gola que áquelle soccorro deveu em parte a sua felicidade   o victoria alcançada sobre os inimigos; por muitas vezes ",0.0628611,22,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"3G REVISTA DO INSTITUTO HISTOBICO 
dição contia os Francezes, e, por isso, c-ontinuava a esperar   do Reino os promettidos auxílios. 
Afinal, em Novembro de 1559, aportava á capital da Co-lonia, sob o commando do capitão-nwr Bartholomeu de Vas-concellos da Cunha, a armada destinada ao Rio do Janeiro.   Calando pormenores sôbre os factos occorridos, Mem de Si,   como se sabe, chegou á Guanabara resolvido a desalojar os   Franceses. VUlegagnon se havia ausentado, deixando o so-brinho. Bois te Comte, como substituto. 
Este ",0.0514947,32,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"parte do Brasil; afim de que no melhor   porto do Sul, como diz Varnliagen. houvesse outra cidade   salvadora destas paragens 
Em socdôrro do Rio de Janeiro deliberou, emfim, o Go-verno enviar uma frota confiada aos cuidados de Estacio. jd  conhecido por seus gloriosos antecedentes c perfeito conhe-cedor desta parte da colonia. 
Depois de auxiliado na Bahia por seu tio. Estacio visita   varias fartes da costa, reunindo novos contingentes. 
Entra no nosso porto, e dalii segue para S. Vicente.  Lã ê poderosamente coadjuvado petos moradores da   capitania de São Paulo-Em lõiiã chega ao Rio e funda a cidade do S. Sebastião,   conforme ",0.0625646,32,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"ditos Padres, das quaes só forão entregues algumas ac   Exmo. Sr. Bispo, que continham matérias impróprias da ho-nestidade religiosa, e ultimamente da applicação nu destino   que hão de ter algumas alfnias de prata das Egrojas das Fa-zendas de Santa Cruz e dos Campos e das casas de Santa Ca-tharina e Colonia e outras achadas ao Padre Manuel da Silva   e Pedro Tedaldi que andarão em missão na Capitania do   Goyaz e ornamentos de todas estas Repartições, que tudo se   acha em deposito na livraria do Collegio, com decencia c   guarda segura; porque ao Exmo. Bispo srt se mandou fazer   entrega do ",0.0585122,112,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"dalles não se pôde fazer juizo   certo do que oontinhão antes de dilacerados e depois disso se   tem divulgado que dentro do Collegia se queimou grande copia  de papéis e livros. 
«Logo no dia do sequestro achei no cubiculo do ministro,   que havia sido o ultimo Superior da Casa da Colonia duas   caixas grandes, encouradas, e dentro dellas varias peças de  ouro c prata, e todos os ornamentos ricos daquella casa, e da   que tinham os padres em Santa Catharina.................................... 
< Passados muitos tempos, em 28 de janeiro, continua Ca-pello, declarou o mesmo Ministro, que no collegio se achavão   varias pecas de ",0.0620704,118,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"proximo perigo de ser também exter-minada por El-Hei Catbolico dos Domínios de Hespanha, vendo   as horrorosas usurpações quo nellas se lhe faz, pelos aüthen-ticos testemunhos dos reforidos Tbesouros transportados. 
“Nesta consideração verá bom V. Ex. o grande interesso   que tem Sua Magestade em vedar inteiramento aos Jesuítas os   Portos da Colonia, do Rio de São Pedro o da ilha de Santa Ca-tharina; do sorte que por elles não entre debaixo do nomes   suppostos algum cabedal, quo na realidado pertença aos sobre-ditos Jesuitas. 
“Para que V. Ex. tomo ã sua conta fazer legitimar nessa   cidade o na sua presença, com tanto segredo ",0.0623669,126,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"pois vindo fóna   do Caixão o pela mão do Conuniuidaute Antonio de Brito   Freire, não passou nesta Não, e a recebi por uma Üomuca que   depois fea viagem do Porto do Bahia a este. 
Fez a fróta viagem em 6 de Agosto, até o presente n«o   eo/jwdo da Colonia, mais que duas pequenas embarcações,  pouco capazes de transporto de grandes cabedaes; mandei fa-zer pelo Intendente Geral exame particular das pessoas, que   haviam tido remessas de prata e intimar aos domnos dollas   que nesta mio não daria permissão para se fazerem remessas;   concorrendo logo a esta casa, e dando-lhe a ",0.0567332,128,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"ANTIQUAMIAS K MEMÓRIAS DO RtO DE JANEIRO 133 
cianl.cs pola mão que escolher; e om quanto á prata dos PP.   da Companhia do Rio da Prata finda esta expedição, muitas   patacas virem pelo Ilio Grande, ou Ilha de Santa Catharina,   e pela Colonia, d facil de averiguar-se a prata que entra e os   gêneros que saihcm. e me parece que não havendo Jesuítas  no Brasil, e na Colonia, os Santos Padres os do Paraguay   arrisquem por mãos pouco seguras a sua prata (síc). 
«final mente na F rita posto que com mil mortificações ",0.0508029,129,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"ANTIQUAMIAS E MEMOMAS HO niO DB JANEIRO 153  
proxim am ente acabou o seu logar em Pem nguá; porque isto   succedeu, haverá ires para quatro annos. 
< Residência da Colonia — E sta residência p or estar   visinlia dos hespanhóes foi sem pro residência do negocio.   Nella foi Superior o coleberrimo Padre João Clirysostoruo, do   quoin ainda hole os casteihanos e eoloniènses dão miúda   noticia o pontual mente referem as suas negociações. 
Da Colonia veio com grosso cabedal e posto no ",0.0475412,149,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"ANTIQUALHAS r. MEMÓRIAS do rio de janeiro 157 
unia vez, perdeu tudo, porque a sumaca deu á cosia. O irmão   Guilherme Lyncc negociava paia o sertão ein aguardente. O   Padre Ignacio Antunes para a Colonia em marmeladas. Os   tiispensairos e pilotos da Fragata por todos os portos prin-cipacs do Brasil em loucas da Índia e da Bahia, cõcos, doces,   fnictss, fumos, etc. Na portaria do Collegia do Rio de Janeiro   vendia fumo o leigo José Freire. Com as drogas dos sertões   negociavam todos os Superiores ",0.0494191,153,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"Observatório Astronomico, o Telegrapho Sema-pliorico, o Páu da bandeira, os restos do forte de. S. Januario.   a antiga Casa da polvora, depois Laboratorio, os murqs da   fortaleza de S. Sebastião, que mereoou tantos cuidados do   marquez de Lavradio, o calnbouço e a famosa cisterna, obje-clo de varias leis dos tempos coloniaes. 
Por terra vão cair as pnredes das casas pertencentes,   outr’ora, ao pae do Aureliano de Sousa Coutinho, as de Pe-dro Cyprfano de Abreu e Lima, dos Barrosos, do banqueiro   Montenegro, do general Sampaio c das que serviam do resi-dência ao velho Gablzo (frequentada por José Bonifacio, o   velho), ao ",0.0618727,209,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"uma Companhia no patriótico em-penho de melhorar a salubridade, trânsito, extensão e bel-leza desta opulenta cidade, fecho e thesouro da riqueza da   America Meridional. 
<Si uma tão importante obra se não acha já em conclu-são ou andamento., póde-se considerar que as causas tftm   sido, entre ouLras, a mesquinhez dos governos coloniaes, a   vacillação proveniente de commoKõos politicos, e a falta do   espirito do associação; mas é esto o tempo de promover tão   interessante empresa, porque se acham removidos taes e tão   fortes obstáculos. 
<E’ lambem fóra de dúvida que a demora neste obje-cto deve ser prejudicial, pois que as propriedades irão ",0.0639484,213,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"entrincheirado no   Campo do Rosário. Quanto ao auxilio sob o commando de   Gregorio do Castro Moraes, rofere quo esto morrêra logo na   acção o não dera tantas provas de bravura, como se dizia,   bem como o filho. 
Refere a incapacidade physica de alguns offlciaes rupe-fiores. Francisco liibolro, do terço da Colonia do Sacramento,   era tão velho que para mo’ular a eavallo foi precisa a ajuda   do um banco e o auxilio de soldados. 
(Entre as particularidades do dia 19 narra oom minúcia o   comportamento valoroso de alguns clérigos e do dous frades   de Saneio Antonio, os quaos deram provas do ",0.0585122,229,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"sol   rubro de um grande dia e resgatando na m ais admirave! ca-tastrophe os erros e os crim es de sua m em ória perante a   posteridade.» 
25 de Seplemhro de 1905. 
---------- S ---------- 
INVASÃO DO RIO DE JANEIRO 
(ini) 
Nos volum es 95, 96, 98 da Revue M aritime et Coloniale,  sob o titulo Campagne de Rio Janeiro en 171'1, lô-se um a m e ­  mória, em 3 capítulos, a que o auctor deu o nome de—Jour-nal historique ou relation de ce qui s'est pass<S de plus me-m orable ilans la, eompaqne de Rio de Janeiro par ",0.050704,231,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"vários conventos. Só queriam negociar e enriquecer-se com   os presentes e luoros das minas de ouro. 
Falta-nos espaço para mencionar outras particularidades,   em quo entra o auetor do Journal sébte a Bahia. Espirilo-Sanoto e outros logares do Brasil, levado por informações   inexactas de «scriptures quo antes escreveram sôbru a rica   colonia de Portugal. 
Quanto aos Paulistas, repeto o que disse Frogcr: eratn uma   cspocie de salteadores muito ricos que não queriam gover-nadores, nãc prestavam obediência ao rei, sempre em luetas e   revoltas, contentando-se apenas com pagar ã metropole o   quinto do ouro. 
Ta! 6 em rapido transumpto o que pude colher ",0.0646402,236,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"o D . Nono, com panheiro de Haro, dos quaes tracta o folheto   (Z ei/tunp). 
Para commomorar o 4* centenário do Descobrimento dn   Brasil (1900), entendeu o Lyceu L iterário Portuguez publicar   a obra inédita, existente na Bibliotheca Nacional, escripla por   Simãn Pereira de Sá — Historia Topographica e Bellica da  Colonia do Sacramento do fíio da Prata.",0.0349887,261,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"é fama, a Misericórdia tracta de demolir os an-tigos prédios e substitui-los por outros, construídos conforme   as exigenoias modernas. 
Quer isto dizer: o quarteirão da rua do Nuncio vai em   breve apresentar novo aspecto, que muito contruibuirá para   a bellcza dessa via pública, cuja largura destóa das ruas dos   lompos coloniaes. 
No trecho, assumplo destes aponctamentos, notam-se hoje   bellas edificações que vieram substituir as untigas casas de   porta e janella. Entre aquellas. além de outros, convém",0.050111,305,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"L is-bôa. não tomando assento, porque, quando chegou á capital   do Reino, já ellas haviam sido dissolvidas pela reacção que   proclamou d. João VI rei absoluto. 
Do intem erato e valoroso soldado encontram -se na fle-vista do Instituto Uistorico duas m em órias: 1"". Diário da via-gem que fez <i colonia holtandesa de Surinam o porta-bandeira   da sétim a com panhia do regimento do Pará Francisco José Ro-drigues Barata, pelos sertões c rios deste Estado em diligen-cia do real serviço; 2 '. Jlemoria em que se mostram algumas  providencias tendentes ao melhoramento da agricultura e com-m ercio de Gogaz. * 
Em 1835. para ",0.0613786,377,Sem violência
RIHGB,rihgb1921t0089 ,1921, colonia,"Chegou o vapor Aftonso,  Heboe,ou-a pala areio. 
A iniciativa du ser offcrecida ao capitão de mar e guerra   Lisbúa uma espada de honra cabe a João Vicente Martins.   Dous dias depois dos factos acima narrados abria o propa-gandists da Homeopathia uma subscripção, convidando por   cila todos os membros da colonia portugueza. Não seriam   acceitas quantiafi- superiores a 58 o nem menores de 18000. 
Em poucos dias jil havia arrecadada a somma de ties   contos de róis, o quo foi pouco a pouco apginentando. 
Martins escreveu vários artigos no jornal <lo Commercio,  provando a imperiosa necessidade dos Portuguezes darem si-gnificativa prova ",0.0630588,385,Sem violência
